iter,obj,time
1,26344.96,20212.82
2,22093.86,17509.63
3,20613.47,17178.44
4,19868.89,17262.65
5,19299.20,16554.86
6,19092.11,14134.83
7,18948.12,19138.06
8,18817.12,20063.31
9,18749.19,19152.95
10,18707.64,17716.18
11,18695.31,17540.19
12,18688.63,17587.23
13,18671.67,17547.13
14,18651.16,17479.21
15,18651.16,16953.99
16,18651.16,19020.80
17,18651.16,19251.43
18,18651.16,19229.99
