iter,obj,time
1,2553.98,3197.96
2,1936.28,2396.37
3,1784.29,2266.93
4,1728.66,2498.90
5,1701.82,2826.05
6,1682.78,2643.09
7,1680.87,2487.67
8,1680.87,2508.54
9,1664.27,2516.01
10,1643.49,2500.42
11,1642.83,2538.25
12,1641.39,2467.04
13,1641.39,2474.53
14,1641.39,2520.67
15,1641.39,2506.35
16,1641.39,2452.88
