iter,obj,time
1,2510.67,5956.71
2,1948.88,5207.29
3,1790.32,4769.28
4,1726.43,3801.54
5,1701.78,4104.25
6,1677.20,3631.34
7,1668.53,3621.80
8,1665.90,3605.85
9,1660.66,3772.75
10,1660.10,3894.79
11,1660.10,3835.00
12,1660.10,3766.04
13,1660.10,3880.19
14,1660.10,3825.16
