iter,obj,time
1,22321.54,24239.30
2,17563.27,24659.19
3,15991.01,22534.23
4,15397.78,20970.56
5,14882.97,20584.18
6,14401.89,19988.87
7,14135.63,18599.41
8,14000.42,18990.39
9,13880.47,20187.88
10,13851.16,18530.19
11,13848.10,18414.50
12,13848.10,18581.14
13,13848.10,16390.41
14,13848.10,16670.42
15,13848.10,22473.93
