iter,obj,time
1,2260.02,7487.74
2,1672.64,5869.75
3,1529.26,6655.14
4,1463.34,6312.17
5,1419.55,7381.11
6,1416.72,6372.19
7,1411.23,6034.39
8,1410.69,5944.19
9,1410.69,6038.86
10,1410.69,5266.52
11,1410.69,5406.37
12,1410.69,5483.10
