iter,obj,time
1,1939.34,730.00
2,1751.36,708.19
3,1599.20,994.25
4,1591.75,1126.57
5,1586.30,1104.47
6,1586.30,1100.22
7,1586.30,1153.51
8,1586.30,1077.26
9,1586.30,1042.52
