iter,obj,time
1,24310.57,18082.47
2,19583.57,15487.74
3,17783.59,15002.56
4,17048.52,14983.66
5,16594.64,14934.48
6,16269.31,15008.77
7,15945.56,14989.43
8,15874.00,14953.40
9,15844.40,14979.08
10,15824.06,14995.70
11,15789.15,14952.36
12,15763.48,15173.78
13,15763.48,16749.23
14,15763.48,16720.46
15,15763.48,16616.85
16,15763.48,16586.09
