iter,obj,time
1,1686.29,134.31
2,1439.39,132.62
3,1434.52,128.10
4,1409.30,131.58
5,1398.63,140.11
6,1398.63,138.03
7,1398.63,132.34
8,1398.63,133.83
9,1398.63,135.37
