iter,obj,time
1,21780.50,17439.73
2,17539.88,17277.31
3,16036.15,16268.20
4,15115.90,16598.95
5,14714.08,16159.04
6,14426.97,15961.71
7,14273.96,15474.57
8,14134.48,15244.28
9,13928.98,15211.57
10,13814.46,15063.94
11,13789.36,15320.29
12,13777.26,15887.56
13,13775.08,15822.11
14,13775.08,15382.62
15,13775.08,14570.26
16,13775.08,14528.97
